CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score,Segment
16842,101,3,1264.19,2,3,3,233,中价值客户
16843,43,16,10196.57,3,4,4,344,高价值忠诚客户
16846,50,1,214.32,3,2,1,321,潜力客户
16847,43,1,193.44,3,2,1,321,潜力客户
16848,53,1,281.42,2,2,1,221,低价值客户
16849,187,1,124.57,1,2,1,121,低价值客户
16850,334,1,332.41,1,2,2,122,低价值客户
16851,4,3,342.45,4,3,2,432,高价值新客户
16852,10,2,144.91000000000003,4,2,1,421,新客户
16855,24,2,328.4,3,2,2,322,潜力客户
16856,15,1,35.400000000000006,4,2,1,421,新客户
16858,369,1,375.69000000000005,1,2,2,122,低价值客户
16859,145,2,747.81,1,2,3,123,低价值客户
16861,60,2,173.76,2,2,1,221,低价值客户
16863,31,2,502.8,3,2,2,322,潜力客户
16866,141,3,207.73999999999998,2,3,1,231,中价值客户
16869,23,4,825.42,3,3,3,333,忠诚客户
16871,22,6,2812.34,3,4,4,344,高价值忠诚客户
16872,77,3,680.02,2,3,3,233,中价值客户
16873,5,6,7123.62,4,4,4,444,高价值新客户
16875,67,5,2095.53,2,4,4,244,中价值客户
16877,12,6,853.72,4,4,3,443,高价值新客户
16878,84,1,13.3,2,2,1,221,低价值客户
16880,31,7,1519.08,3,4,3,343,高价值忠诚客户
16881,67,1,432.0,2,2,2,222,低价值客户
16882,67,3,705.12,2,3,3,233,中价值客户
16883,187,2,276.73,1,2,1,121,低价值客户
16884,38,2,429.84000000000003,3,2,2,322,潜力客户
16885,15,3,471.51,4,3,2,432,高价值新客户
16887,35,1,194.88,3,2,1,321,潜力客户
16889,195,3,1578.67,1,3,3,133,中价值客户
16891,2,5,809.7,4,4,3,443,高价值新客户
16892,1,5,525.54,4,4,2,442,高价值新客户
16893,367,1,145.93,1,2,1,121,低价值客户
16895,65,1,219.14,2,2,1,221,低价值客户
16897,299,2,289.78,1,2,1,121,低价值客户
16898,26,3,508.81,3,3,2,332,忠诚客户
16899,8,6,1281.56,4,4,3,443,高价值新客户
16900,17,3,887.11,4,3,3,433,高价值新客户
16902,116,1,1706.88,2,2,4,224,低价值客户
16903,29,1,373.24,3,2,2,322,潜力客户
16904,4,16,3754.27,4,4,4,444,高价值新客户
16905,5,7,3102.43,4,4,4,444,高价值新客户
16906,82,4,579.77,2,3,2,232,中价值客户
16907,29,5,981.65,3,4,3,343,高价值忠诚客户
16909,72,1,379.14,2,2,2,222,低价值客户
16910,4,8,1510.06,4,4,3,443,高价值新客户
16912,29,11,2575.38,3,4,4,344,高价值忠诚客户
16913,290,1,113.44,1,2,1,121,低价值客户
16914,36,1,208.46,3,2,1,321,潜力客户
16915,9,6,621.6800000000001,4,4,2,442,高价值新客户
16916,24,2,576.26,3,2,2,322,潜力客户
16917,277,1,391.52,1,2,2,122,低价值客户
16918,50,6,1068.82,3,4,3,343,高价值忠诚客户
16919,156,11,2596.45,1,4,4,144,中价值客户
16921,61,1,169.79,2,2,1,221,低价值客户
16923,12,19,7247.61,4,4,4,444,高价值新客户
16924,21,3,846.75,3,3,3,333,忠诚客户
16926,371,1,230.25,1,2,1,121,低价值客户
16927,116,3,543.05,2,3,2,232,中价值客户
16928,80,17,2847.6,2,4,4,244,中价值客户
16929,4,7,1295.39,4,4,3,443,高价值新客户
16930,26,3,380.55,3,3,2,332,忠诚客户
16931,5,21,4604.22,4,4,4,444,高价值新客户
16932,53,1,161.94,2,2,1,221,低价值客户
16933,1,2,563.23,4,2,2,422,新客户
16934,55,2,950.9300000000001,2,2,3,223,低价值客户
16936,26,1,262.68,3,2,1,321,潜力客户
16938,9,4,2736.38,4,3,4,434,高价值新客户
16940,52,3,3049.88,2,3,4,234,中价值客户
16942,13,9,1920.59,4,4,4,444,高价值新客户
16943,212,3,816.73,1,3,3,133,中价值客户
16945,22,19,4345.5,3,4,4,344,高价值忠诚客户
16947,236,1,406.48,1,2,2,122,低价值客户
16948,139,3,435.02,2,3,2,232,中价值客户
16949,4,6,1286.27,4,4,3,443,高价值新客户
16950,57,3,1178.56,2,3,3,233,中价值客户
16951,135,3,1277.75,2,3,3,233,中价值客户
16952,109,2,167.61,2,2,1,221,低价值客户
16953,30,1,20.8,3,2,1,321,潜力客户
16954,1,9,2085.08,4,4,4,444,高价值新客户
16955,185,4,518.67,1,3,2,132,中价值客户
16956,18,1,308.74,3,2,2,322,潜力客户
16957,239,2,416.64,1,2,2,122,低价值客户
16959,87,1,117.35000000000001,2,2,1,221,低价值客户
16960,39,3,507.05,3,3,2,332,忠诚客户
16961,116,1,234.17,2,2,1,221,低价值客户
16963,187,1,110.55000000000001,1,2,1,121,低价值客户
16965,227,1,201.19,1,2,1,121,低价值客户
16966,8,7,2154.97,4,4,4,444,高价值新客户
16967,189,1,319.02,1,2,2,122,低价值客户
16968,4,2,439.43,4,2,2,422,新客户
16969,39,3,650.41,3,3,2,332,忠诚客户
16971,38,1,357.21,3,2,2,322,潜力客户
16976,267,1,251.51999999999998,1,2,1,121,低价值客户
16978,78,1,344.33,2,2,2,222,低价值客户
16979,4,6,1852.0,4,4,4,444,高价值新客户
16980,255,2,1078.96,1,2,3,123,低价值客户
16982,61,1,384.06,2,2,2,222,低价值客户
16983,13,7,1931.25,4,4,4,444,高价值新客户
16984,88,2,4481.35,2,2,4,224,低价值客户
16985,17,10,5464.12,4,4,4,444,高价值新客户
16986,30,2,1873.2,3,2,4,324,潜力客户
16987,3,7,1625.05,4,4,3,443,高价值新客户
16988,5,1,126.12,4,2,1,421,新客户
16989,7,6,1133.25,4,4,3,443,高价值新客户
16990,219,1,179.0,1,2,1,121,低价值客户
16992,11,5,1614.31,4,4,3,443,高价值新客户
16996,30,6,1456.96,3,4,3,343,高价值忠诚客户
16997,288,3,702.0,1,3,3,133,中价值客户
16998,150,4,295.0,1,3,1,131,中价值客户
16999,23,2,484.82,3,2,2,322,潜力客户
17001,1,11,3989.57,4,4,4,444,高价值新客户
17002,86,3,1493.73,2,3,3,233,中价值客户
17004,46,2,1412.94,3,2,3,323,潜力客户
17006,5,4,781.78,4,3,3,433,高价值新客户
17007,51,6,889.9300000000001,2,4,3,243,中价值客户
17010,18,1,195.36,3,2,1,321,潜力客户
17011,30,1,270.9,3,2,1,321,潜力客户
17014,8,3,586.33,4,3,2,432,高价值新客户
17015,29,3,1842.56,3,3,4,334,忠诚客户
17017,3,20,8694.26,4,4,4,444,高价值新客户
17018,41,2,920.1,3,2,3,323,潜力客户
17019,11,4,1272.61,4,3,3,433,高价值新客户
17022,31,1,71.0,3,2,1,321,潜力客户
17024,45,3,95.85,3,3,1,331,忠诚客户
17025,61,3,357.77,2,3,2,232,中价值客户
17026,185,2,154.82999999999998,1,2,1,121,低价值客户
17027,79,6,890.29,2,4,3,243,中价值客户
17029,111,2,716.0,2,2,3,223,低价值客户
17030,64,1,146.87,2,2,1,221,低价值客户
17031,12,2,380.35,4,2,2,422,新客户
17033,86,3,1030.14,2,3,3,233,中价值客户
17034,16,3,745.52,4,3,3,433,高价值新客户
17035,246,2,433.53000000000003,1,2,2,122,低价值客户
17037,88,1,1267.32,2,2,3,223,低价值客户
17038,30,1,112.4,3,2,1,321,潜力客户
17040,138,1,449.73,2,2,2,222,低价值客户
17041,27,3,1081.57,3,3,3,333,忠诚客户
17042,3,5,1044.3799999999999,4,4,3,443,高价值新客户
17043,32,4,1735.18,3,3,4,334,忠诚客户
17044,25,1,948.48,3,2,3,323,潜力客户
17045,113,3,339.44,2,3,2,232,中价值客户
17046,157,1,642.02,1,2,2,122,低价值客户
17047,85,3,1100.9,2,3,3,233,中价值客户
17048,118,3,925.35,2,3,3,233,中价值客户
17049,3,9,5659.9800000000005,4,4,4,444,高价值新客户
17050,96,6,3228.84,2,4,4,244,中价值客户
17051,194,1,247.14000000000001,1,2,1,121,低价值客户
17052,28,1,413.75,3,2,2,322,潜力客户
17053,131,1,498.48,2,2,2,222,低价值客户
17054,28,5,1356.33,3,4,3,343,高价值忠诚客户
17058,82,3,1179.89,2,3,3,233,中价值客户
17059,30,5,3095.04,3,4,4,344,高价值忠诚客户
17060,266,1,234.24,1,2,1,121,低价值客户
17061,74,11,5232.2300000000005,2,4,4,244,中价值客户
17062,314,4,538.37,1,3,2,132,中价值客户
17063,21,7,1461.14,3,4,3,343,高价值忠诚客户
17064,59,3,859.35,2,3,3,233,中价值客户
17068,12,21,4552.14,4,4,4,444,高价值新客户
17069,28,9,2709.7000000000003,3,4,4,344,高价值忠诚客户
17070,114,1,312.14,2,2,2,222,低价值客户
17071,28,9,2429.03,3,4,4,344,高价值忠诚客户
17073,18,4,1446.09,3,3,3,333,忠诚客户
17075,18,4,834.12,3,3,3,333,忠诚客户
17076,36,3,841.0799999999999,3,3,3,333,忠诚客户
17078,36,2,378.2,3,2,2,322,潜力客户
17079,78,1,118.80000000000001,2,2,1,221,低价值客户
17080,22,2,287.62,3,2,1,321,潜力客户
17081,25,2,290.16,3,2,1,321,潜力客户
17082,33,2,2003.85,3,2,4,324,潜力客户
17083,109,3,1405.78,2,3,3,233,中价值客户
17084,35,2,2949.75,3,2,4,324,潜力客户
17085,123,5,1566.65,2,4,3,243,中价值客户
17086,7,6,2050.08,4,4,4,444,高价值新客户
17088,28,4,1991.01,3,3,4,334,忠诚客户
17090,4,7,2043.95,4,4,4,444,高价值新客户
17091,3,9,3827.76,4,4,4,444,高价值新客户
17092,50,4,1777.78,3,3,4,334,忠诚客户
17094,322,1,302.0,1,2,1,121,低价值客户
17095,23,3,1324.16,3,3,3,333,忠诚客户
17096,15,4,1022.13,4,3,3,433,高价值新客户
17097,2,8,954.42,4,4,3,443,高价值新客户
17100,18,2,971.74,3,2,3,323,潜力客户
17101,10,4,1621.73,4,3,3,433,高价值新客户
17102,262,1,25.5,1,2,1,121,低价值客户
17105,159,2,665.78,1,2,2,122,低价值客户
17107,33,6,10815.43,3,4,4,344,高价值忠诚客户
17109,29,6,885.04,3,4,3,343,高价值忠诚客户
17110,165,1,163.29999999999998,1,2,1,121,低价值客户
17111,47,1,248.61,3,2,1,321,潜力客户
17114,6,8,808.62,4,4,3,443,高价值新客户
17115,8,3,837.5,4,3,3,433,高价值新客户
17117,288,1,116.19999999999999,1,2,1,121,低价值客户
17118,318,1,157.02,1,2,1,121,低价值客户
17119,3,2,606.91,4,2,2,422,新客户
17120,233,1,307.46,1,2,2,122,低价值客户
17122,119,1,138.32,2,2,1,221,低价值客户
17123,162,1,345.29999999999995,1,2,2,122,低价值客户
17124,185,1,298.89,1,2,1,121,低价值客户
17125,50,1,259.35,3,2,1,321,潜力客户
17126,152,5,1004.75,1,4,3,143,中价值客户
17128,335,1,157.09,1,2,1,121,低价值客户
17131,5,5,2463.17,4,4,4,444,高价值新客户
17133,16,7,4892.240000000001,4,4,4,444,高价值新客户
17134,107,2,425.0,2,2,2,222,低价值客户
17135,16,7,1139.73,4,4,3,443,高价值新客户
17138,276,1,380.5,1,2,2,122,低价值客户
17139,16,12,10668.47,4,4,4,444,高价值新客户
17140,247,1,465.32,1,2,2,122,低价值客户
17142,239,1,579.0,1,2,2,122,低价值客户
17144,1,2,984.57,4,2,3,423,新客户
17146,106,3,749.78,2,3,3,233,中价值客户
17147,23,4,1714.59,3,3,4,334,忠诚客户
17148,52,1,124.88,2,2,1,221,低价值客户
17152,195,3,1689.5,1,3,4,134,中价值客户
17153,24,1,213.78,3,2,1,321,潜力客户
17154,75,1,329.34,2,2,2,222,低价值客户
17155,18,2,251.70000000000002,3,2,1,321,潜力客户
17157,8,2,319.0,4,2,2,422,新客户
17158,32,3,1266.97,3,3,3,333,忠诚客户
17159,22,3,1538.88,3,3,3,333,忠诚客户
17160,31,6,3518.03,3,4,4,344,高价值忠诚客户
17162,29,10,1715.46,3,4,4,344,高价值忠诚客户
17163,22,2,293.1,3,2,1,321,潜力客户
17164,33,7,2467.35,3,4,4,344,高价值忠诚客户
17165,284,1,158.68,1,2,1,121,低价值客户
17166,39,2,206.34,3,2,1,321,潜力客户
17169,58,2,835.78,2,2,3,223,低价值客户
17171,289,1,224.91,1,2,1,121,低价值客户
17172,79,1,317.76,2,2,2,222,低价值客户
17173,5,8,3766.6,4,4,4,444,高价值新客户
17174,218,1,59.9,1,2,1,121,低价值客户
17175,44,4,1443.69,3,3,3,333,忠诚客户
17176,202,1,306.13,1,2,1,121,低价值客户
17179,178,3,711.79,1,3,3,133,中价值客户
17180,56,4,796.03,2,3,3,233,中价值客户
17181,57,2,239.92000000000002,2,2,1,221,低价值客户
17183,8,6,3347.31,4,4,4,444,高价值新客户
17186,47,2,144.0,3,2,1,321,潜力客户
17187,227,1,203.95,1,2,1,121,低价值客户
17188,11,7,2474.23,4,4,4,444,高价值新客户
17189,106,2,384.40000000000003,2,2,2,222,低价值客户
17190,59,2,444.74,2,3,2,232,中价值客户
17191,28,7,2095.13,3,4,4,344,高价值忠诚客户
17193,36,7,1699.3000000000002,3,4,4,344,高价值忠诚客户
17194,274,2,262.62,1,3,1,131,中价值客户
17197,30,1,1013.01,3,2,3,323,潜力客户
17198,24,3,692.22,3,3,3,333,忠诚客户
17201,54,1,342.63,2,2,2,222,低价值客户
17203,36,6,3563.85,3,4,4,344,高价值忠诚客户
17204,175,4,1564.56,1,3,3,133,中价值客户
17205,54,1,384.08,2,2,2,222,低价值客户
17206,53,1,204.24,2,2,1,221,低价值客户
17211,27,8,2317.2200000000003,3,4,4,344,高价值忠诚客户
17212,253,1,226.85,1,2,1,121,低价值客户
17213,40,7,2781.23,3,4,4,344,高价值忠诚客户
17214,60,6,1069.1200000000001,2,4,3,243,中价值客户
17217,234,1,113.5,1,2,1,121,低价值客户
17218,4,10,1960.72,4,4,4,444,高价值新客户
17219,32,1,114.23,3,2,1,321,潜力客户
17220,24,14,3198.25,3,4,4,344,高价值忠诚客户
17221,7,2,335.13,4,3,2,432,高价值新客户
17222,65,1,354.15,2,2,2,222,低价值客户
17223,310,2,426.79,1,3,2,132,中价值客户
17226,309,1,393.49,1,2,2,122,低价值客户
17227,19,6,939.32,3,4,3,343,高价值忠诚客户
17228,16,8,1906.09,4,4,4,444,高价值新客户
17229,96,2,318.76,2,3,2,232,中价值客户
17230,264,8,3638.41,1,4,4,144,中价值客户
17231,12,10,3174.32,4,4,4,444,高价值新客户
17232,3,2,421.52,4,3,2,432,高价值新客户
17233,35,1,190.88,3,2,1,321,潜力客户
17234,183,1,149.89000000000001,1,2,1,121,低价值客户
17235,25,2,550.06,3,3,2,332,忠诚客户
17236,13,6,916.13,4,4,3,443,高价值新客户
17237,11,2,314.69,4,3,2,432,高价值新客户
17238,3,17,3744.65,4,4,4,444,高价值新客户
17239,313,1,382.5,1,2,2,122,低价值客户
17242,108,2,1135.04,2,3,3,233,中价值客户
17243,1,26,8676.85,4,4,4,444,高价值新客户
17244,53,1,954.9,2,2,3,223,低价值客户
17245,205,1,171.45,1,2,1,121,低价值客户
17247,15,1,282.19,4,2,1,421,新客户
17248,120,1,318.65,2,2,2,222,低价值客户
17250,4,2,384.52,4,3,2,432,高价值新客户
17251,363,1,283.28000000000003,1,2,1,121,低价值客户
17252,117,2,353.86,2,3,2,232,中价值客户
17253,18,1,178.26,3,2,1,321,潜力客户
17254,5,2,272.44,4,3,1,431,高价值新客户
17255,41,2,298.41,3,3,1,331,忠诚客户
17256,107,2,240.0,2,3,1,231,中价值客户
17259,148,2,603.37,1,3,2,132,中价值客户
17262,52,5,1253.3600000000001,2,4,3,243,中价值客户
17263,208,1,63.440000000000005,1,2,1,121,低价值客户
17265,139,2,562.9,2,3,2,232,中价值客户
17266,2,3,310.64,4,3,2,432,高价值新客户
17267,127,2,317.62,2,3,2,232,中价值客户
17268,108,4,763.64,2,3,3,233,中价值客户
17272,42,4,2148.63,3,3,4,334,忠诚客户
17274,35,1,111.97999999999999,3,2,1,321,潜力客户
17277,228,2,1065.3500000000001,1,3,3,133,中价值客户
17278,241,1,246.04,1,2,1,121,低价值客户
17279,58,1,187.82999999999998,2,2,1,221,低价值客户
17282,130,3,1703.41,2,3,4,234,中价值客户
17284,60,6,1652.58,2,4,3,243,中价值客户
17286,22,1,153.92,3,2,1,321,潜力客户
17287,26,7,1064.11,3,4,3,343,高价值忠诚客户
17288,9,7,1419.73,4,4,3,443,高价值新客户
17289,32,3,944.41,3,3,3,333,忠诚客户
17290,4,2,525.24,4,3,2,432,高价值新客户
17291,308,1,550.8000000000001,1,2,2,122,低价值客户
17293,8,9,1875.1100000000001,4,4,4,444,高价值新客户
17295,29,3,556.95,3,3,2,332,忠诚客户
17297,17,1,131.78,4,2,1,421,新客户
17298,101,2,498.42,2,3,2,232,中价值客户
17299,12,4,669.11,4,3,2,432,高价值新客户
17301,21,1,197.63,3,2,1,321,潜力客户
17302,15,5,1135.63,4,4,3,443,高价值新客户
17303,361,1,250.04,1,2,1,121,低价值客户
17306,11,19,8631.31,4,4,4,444,高价值新客户
17309,95,1,82.75,2,2,1,221,低价值客户
17311,78,2,1384.85,2,3,3,233,中价值客户
17312,139,3,644.3,2,3,2,232,中价值客户
17313,31,1,2328.84,3,2,4,324,潜力客户
17314,25,8,2527.92,3,4,4,344,高价值忠诚客户
17315,2,38,6292.26,4,4,4,444,高价值新客户
17317,46,3,2600.34,3,3,4,334,忠诚客户
17320,100,3,1200.6200000000001,2,3,3,233,中价值客户
17321,8,2,700.86,4,3,3,433,高价值新客户
17323,15,7,921.07,4,4,3,443,高价值新客户
17324,18,4,990.23,3,3,3,333,忠诚客户
17325,280,1,96.8,1,2,1,121,低价值客户
17329,14,2,523.11,4,3,2,432,高价值新客户
17330,23,2,363.9,3,3,2,332,忠诚客户
17331,124,1,175.2,2,2,1,221,低价值客户
17333,86,1,494.25,2,2,2,222,低价值客户
17334,302,2,307.02,1,3,1,131,中价值客户
17337,151,4,2027.8700000000001,1,3,4,134,中价值客户
17338,17,8,6643.93,4,4,4,444,高价值新客户
17339,94,2,243.36,2,3,1,231,中价值客户
17340,30,11,12353.29,3,4,4,344,高价值忠诚客户
17341,157,3,781.36,1,3,3,133,中价值客户
17343,355,1,193.64,1,2,1,121,低价值客户
17344,46,1,160.57,3,2,1,321,潜力客户
17345,15,4,537.74,4,3,2,432,高价值新客户
17346,4,15,2676.56,4,4,4,444,高价值新客户
17347,86,1,228.96,2,2,1,221,低价值客户
17348,15,5,1159.52,4,4,3,443,高价值新客户
17349,179,1,110.75,1,2,1,121,低价值客户
17350,8,4,1286.07,4,3,3,433,高价值新客户
17351,36,3,587.15,3,3,2,332,忠诚客户
17353,129,2,1740.0,2,3,4,234,中价值客户
17354,51,1,1393.06,2,2,3,223,低价值客户
17356,312,1,178.22,1,2,1,121,低价值客户
17357,24,2,388.14,3,3,2,332,忠诚客户
17358,303,2,365.85,1,3,2,132,中价值客户
17359,11,1,127.86,4,2,1,421,新客户
17360,17,3,585.79,4,3,2,432,高价值新客户
17361,49,3,488.2,3,3,2,332,忠诚客户
17362,239,2,312.23,1,3,2,132,中价值客户
17364,1,11,4481.18,4,4,4,444,高价值新客户
17365,13,8,4801.56,4,4,4,444,高价值新客户
17367,238,1,168.4,1,2,1,121,低价值客户
17368,23,8,1912.67,3,4,4,344,高价值忠诚客户
17370,73,4,446.18,2,3,2,232,中价值客户
17371,17,3,423.89,4,3,2,432,高价值新客户
17372,41,8,1342.68,3,4,3,343,高价值忠诚客户
17373,40,4,646.92,3,3,2,332,忠诚客户
17374,219,2,495.77,1,3,2,132,中价值客户
17375,199,3,400.1,1,3,2,132,中价值客户
17376,71,2,203.2,2,3,1,231,中价值客户
17377,24,20,4100.92,3,4,4,344,高价值忠诚客户
17379,11,1,404.66,4,2,2,422,新客户
17381,9,29,20275.61,4,4,4,444,高价值新客户
17382,65,1,65.4,2,2,1,221,低价值客户
17383,4,1,199.29,4,2,1,421,新客户
17384,19,2,336.4,3,3,2,332,忠诚客户
17385,15,1,261.11,4,2,1,421,新客户
17386,8,6,2686.42,4,4,4,444,高价值新客户
17387,20,2,784.11,3,3,3,333,忠诚客户
17388,78,4,1259.56,2,3,3,233,中价值客户
17389,1,34,31833.68,4,4,4,444,高价值新客户
17391,164,2,508.8,1,3,2,132,中价值客户
17392,307,2,457.91,1,3,2,132,中价值客户
17394,219,1,203.86999999999998,1,2,1,121,低价值客户
17396,39,8,7330.8,3,4,4,344,高价值忠诚客户
17397,22,2,696.41,3,3,3,333,忠诚客户
17398,115,3,653.38,2,3,2,232,中价值客户
17400,126,5,2129.96,2,4,4,244,中价值客户
17402,5,13,2633.85,4,4,4,444,高价值新客户
17403,36,1,281.62,3,2,1,321,潜力客户
17404,4,15,31906.82,4,4,4,444,高价值新客户
17405,1,3,1031.41,4,3,3,433,高价值新客户
17406,333,3,2200.42,1,3,4,134,中价值客户
17408,163,1,32.65,1,2,1,121,低价值客户
17409,185,2,771.85,1,3,3,133,中价值客户
17410,16,5,1214.72,4,4,3,443,高价值新客户
17411,12,3,778.94,4,3,3,433,高价值新客户
17412,3,7,1258.06,4,4,3,443,高价值新客户
17414,44,2,778.0,3,3,3,333,忠诚客户
17415,80,1,507.84,2,2,2,222,低价值客户
17416,30,7,6893.42,3,4,4,344,高价值忠诚客户
17418,42,2,463.46000000000004,3,3,2,332,忠诚客户
17419,11,12,4226.57,4,4,4,444,高价值新客户
17420,50,3,598.83,3,3,2,332,忠诚客户
17422,16,6,1979.37,4,4,4,444,高价值新客户
17423,46,2,698.41,3,3,3,333,忠诚客户
17425,19,2,759.17,3,3,3,333,忠诚客户
17426,8,6,5037.26,4,4,4,444,高价值新客户
17427,72,1,100.8,2,2,1,221,低价值客户
17428,1,28,17256.85,4,4,4,444,高价值新客户
17429,128,3,524.9200000000001,2,3,2,232,中价值客户
17430,33,2,265.76,3,3,1,331,忠诚客户
17431,313,1,403.3,1,2,2,122,低价值客户
17432,18,2,365.76,3,3,2,332,忠诚客户
17433,88,1,303.15999999999997,2,2,1,221,低价值客户
17434,2,7,2373.82,4,4,4,444,高价值新客户
17436,2,2,216.29999999999998,4,3,1,431,高价值新客户
17438,254,1,388.45000000000005,1,2,2,122,低价值客户
17440,157,3,186.42000000000002,1,3,1,131,中价值客户
17442,37,6,2248.56,3,4,4,344,高价值忠诚客户
17443,220,1,534.24,1,2,2,122,低价值客户
17444,148,3,2940.04,1,3,4,134,中价值客户
17446,177,2,120.9,1,3,1,131,中价值客户
17447,40,2,541.53,3,3,2,332,忠诚客户
17449,2,7,2520.86,4,4,4,444,高价值新客户
17450,8,46,194550.79,4,4,4,444,高价值新客户
17451,1,7,1721.4,4,4,4,444,高价值新客户
17453,18,2,486.71999999999997,3,3,2,332,忠诚客户
17454,192,4,517.53,1,3,2,132,中价值客户
17455,204,1,131.7,1,2,1,121,低价值客户
17456,365,1,249.86,1,2,1,121,低价值客户
17457,127,5,1737.7,2,4,4,244,中价值客户
17458,15,1,316.5,4,2,2,422,新客户
17459,43,2,657.3,3,3,2,332,忠诚客户
17460,94,6,622.4300000000001,2,4,2,242,中价值客户
17461,23,3,757.46,3,3,3,333,忠诚客户
17462,60,2,675.69,2,3,3,233,中价值客户
17463,16,5,1896.41,4,4,4,444,高价值新客户
17464,158,1,289.96000000000004,1,2,1,121,低价值客户
17466,10,2,763.28,4,3,3,433,高价值新客户
17468,10,2,137.0,4,3,1,431,高价值新客户
17469,16,5,1870.97,4,4,4,444,高价值新客户
17470,45,5,1125.07,3,4,3,343,高价值忠诚客户
17472,191,3,710.29,1,3,3,133,中价值客户
17475,79,1,194.37,2,2,1,221,低价值客户
17480,78,1,511.82,2,2,2,222,低价值客户
17481,4,4,1255.59,4,3,3,433,高价值新客户
17483,65,3,414.04,2,3,2,232,中价值客户
17486,261,1,396.87,1,2,2,122,低价值客户
17489,59,2,376.64,2,3,2,232,中价值客户
17490,1,7,2092.32,4,4,4,444,高价值新客户
17491,1,10,3558.87,4,4,4,444,高价值新客户
17492,248,1,374.57,1,2,2,122,低价值客户
17495,8,2,497.56,4,3,2,432,高价值新客户
17496,359,1,271.05,1,2,1,121,低价值客户
17498,76,1,272.22,2,2,1,221,低价值客户
17499,290,1,622.88,1,2,2,122,低价值客户
17500,17,3,1138.0,4,3,3,433,高价值新客户
17501,221,2,288.6,1,3,1,131,中价值客户
17502,9,4,689.1,4,3,3,433,高价值新客户
17503,3,2,558.96,4,3,2,432,高价值新客户
17504,206,9,2997.0299999999997,1,4,4,144,中价值客户
17505,162,2,1145.84,1,3,3,133,中价值客户
17506,76,1,302.2,2,2,1,221,低价值客户
17507,262,2,605.58,1,3,2,132,中价值客户
17508,281,1,387.31,1,2,2,122,低价值客户
17509,58,8,6115.14,2,4,4,244,中价值客户
17510,25,1,308.48,3,2,2,322,潜力客户
17511,3,31,91062.38,4,4,4,444,高价值新客户
17512,29,10,2924.9900000000002,3,4,4,344,高价值忠诚客户
17513,72,1,513.2,2,2,2,222,低价值客户
17514,128,1,208.65,2,2,1,221,低价值客户
17515,31,4,639.02,3,3,2,332,忠诚客户
17516,15,5,768.08,4,4,3,443,高价值新客户
17517,309,1,153.94,1,2,1,121,低价值客户
17519,17,6,1844.02,4,4,4,444,高价值新客户
17520,54,1,546.81,2,2,2,222,低价值客户
17521,30,3,723.2099999999999,3,3,3,333,忠诚客户
17522,2,5,1070.71,4,4,3,443,高价值新客户
17523,11,4,652.74,4,3,2,432,高价值新客户
17524,361,1,145.0,1,2,1,121,低价值客户
17525,360,1,422.70000000000005,1,2,2,122,低价值客户
17526,5,4,1195.8999999999999,4,3,3,433,高价值新客户
17527,54,4,939.37,2,3,3,233,中价值客户
17528,1,8,3628.5,4,4,4,444,高价值新客户
17530,1,10,2385.0,4,4,4,444,高价值新客户
17531,190,1,296.7,1,2,1,121,低价值客户
17534,54,1,223.36,2,2,1,221,低价值客户
17535,280,1,164.4,1,2,1,121,低价值客户
17536,177,1,76.5,1,2,1,121,低价值客户
17537,30,2,897.62,3,3,3,333,忠诚客户
17538,26,1,98.42,3,2,1,321,潜力客户
17540,25,2,578.9,3,3,2,332,忠诚客户
17542,270,1,170.75,1,2,1,121,低价值客户
17545,43,3,645.96,3,3,2,332,忠诚客户
17548,234,1,103.3,1,2,1,121,低价值客户
17549,24,2,148.86,3,3,1,331,忠诚客户
17550,197,3,267.16,1,3,1,131,中价值客户
17551,359,1,306.84,1,2,1,121,低价值客户
17552,60,4,930.41,2,3,3,233,中价值客户
17553,130,1,1487.6,2,2,3,223,低价值客户
17554,1,5,1952.45,4,4,4,444,高价值新客户
17555,20,2,483.26,3,3,2,332,忠诚客户
17556,206,1,157.9,1,2,1,121,低价值客户
17557,14,3,541.46,4,3,2,432,高价值新客户
17560,95,4,854.95,2,3,3,233,中价值客户
17561,19,1,167.62,3,2,1,321,潜力客户
17562,14,7,1122.38,4,4,3,443,高价值新客户
17564,24,3,454.01,3,3,2,332,忠诚客户
17566,8,2,901.21,4,3,3,433,高价值新客户
17567,7,8,4331.48,4,4,4,444,高价值新客户
17569,332,1,344.14,1,2,2,122,低价值客户
17571,50,4,1498.51,3,3,3,333,忠诚客户
17572,71,4,226.75000000000003,2,3,1,231,中价值客户
17573,29,3,380.6,3,3,2,332,忠诚客户
17574,243,1,185.65,1,2,1,121,低价值客户
17576,8,19,3622.68,4,4,4,444,高价值新客户
17578,218,1,143.45999999999998,1,2,1,121,低价值客户
17579,5,3,448.90000000000003,4,3,2,432,高价值新客户
17580,253,3,215.72,1,3,1,131,中价值客户
17581,1,25,11045.04,4,4,4,444,高价值新客户
17582,236,1,175.27,1,2,1,121,低价值客户
17584,7,2,1242.3,4,3,3,433,高价值新客户
17585,109,4,1133.07,2,3,3,233,中价值客户
17588,100,3,1240.2,2,3,3,233,中价值客户
17589,60,4,2404.17,2,3,4,234,中价值客户
17590,2,3,1479.22,4,3,3,433,高价值新客户
