,CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn,AvgOrderValue,PurchaseIntervalStd,UniqueProductsCount
3404,16987,3,7,1625.05,4,4,3,443,高价值新客户,0,232.15,39.286638950157084,74
3405,16988,5,1,126.12,4,2,1,421,新客户,0,126.12,0.0,7
3406,16989,7,6,1133.25,4,4,3,443,高价值新客户,0,188.875,17.88407112488653,7
3407,16990,219,1,179.0,1,2,1,121,低价值客户,1,179.0,0.0,1
3408,16992,11,5,1614.31,4,4,3,443,高价值新客户,0,322.86199999999997,28.182441342083905,84
3409,16996,30,6,1456.96,3,4,3,343,高价值忠诚客户,0,242.82666666666668,36.07890657988404,13
3410,16997,288,3,702.0,1,3,3,133,中价值客户,1,234.0,2.5,7
3411,16998,150,4,295.0,1,3,1,131,中价值客户,0,73.75,22.5,1
3412,16999,23,2,484.82,3,2,2,322,潜力客户,0,242.41,0.0,21
3413,17001,1,11,3989.57,4,4,4,444,高价值新客户,0,362.6881818181818,11.04355015382282,75
3414,17002,86,3,1493.73,2,3,3,233,中价值客户,0,497.91,27.5,41
3415,17004,46,2,1412.94,3,2,3,323,潜力客户,0,706.47,0.0,38
3416,17006,5,4,781.78,4,3,3,433,高价值新客户,0,195.445,14.383632673594278,37
3417,17007,51,6,889.9300000000001,2,4,3,243,中价值客户,0,148.3216666666667,50.48947910208621,50
3418,17010,18,1,195.36,3,2,1,321,潜力客户,0,195.36,0.0,11
3419,17011,30,1,270.9,3,2,1,321,潜力客户,0,270.9,0.0,15
3420,17014,8,3,586.33,4,3,2,432,高价值新客户,0,195.44333333333336,5.0,63
3421,17015,29,3,1842.56,3,3,4,334,忠诚客户,0,614.1866666666666,35.5,182
3422,17017,3,20,8694.26,4,4,4,444,高价值新客户,0,434.713,25.43925226015017,88
3423,17018,41,2,920.1,3,2,3,323,潜力客户,0,460.05,0.0,15
3424,17019,11,4,1272.61,4,3,3,433,高价值新客户,0,318.1525,93.49153259342081,166
3425,17022,31,1,71.0,3,2,1,321,潜力客户,0,71.0,0.0,7
3426,17024,45,3,95.85,3,3,1,331,忠诚客户,0,31.95,2.0,2
3427,17025,61,3,357.77,2,3,2,232,中价值客户,0,119.25666666666666,0.0,8
3428,17026,185,2,154.82999999999998,1,2,1,121,低价值客户,1,77.41499999999999,0.0,4
3429,17027,79,6,890.29,2,4,3,243,中价值客户,0,148.38166666666666,44.23446054831007,110
3430,17029,111,2,716.0,2,2,3,223,低价值客户,0,358.0,0.0,1
3431,17030,64,1,146.87,2,2,1,221,低价值客户,0,146.87,0.0,11
3432,17031,12,2,380.35,4,2,2,422,新客户,0,190.175,0.0,19
3433,17033,86,3,1030.14,2,3,3,233,中价值客户,0,343.38000000000005,8.5,24
3434,17034,16,3,745.52,4,3,3,433,高价值新客户,0,248.50666666666666,72.5,28
3435,17035,246,2,433.53000000000003,1,2,2,122,低价值客户,1,216.76500000000001,0.0,27
3436,17037,88,1,1267.32,2,2,3,223,低价值客户,0,1267.32,0.0,75
3437,17038,30,1,112.4,3,2,1,321,潜力客户,0,112.4,0.0,22
3438,17040,138,1,449.73,2,2,2,222,低价值客户,0,449.73,0.0,15
3439,17041,27,3,1081.57,3,3,3,333,忠诚客户,0,360.5233333333333,85.0,59
3440,17042,3,5,1044.3799999999999,4,4,3,443,高价值新客户,0,208.87599999999998,33.943887520435844,74
3441,17043,32,4,1735.18,3,3,4,334,忠诚客户,0,433.795,44.654227123532216,100
3442,17044,25,1,948.48,3,2,3,323,潜力客户,0,948.48,0.0,6
3443,17045,113,3,339.44,2,3,2,232,中价值客户,0,113.14666666666666,24.0,20
3444,17046,157,1,642.02,1,2,2,122,低价值客户,1,642.02,0.0,22
3445,17047,85,3,1100.9,2,3,3,233,中价值客户,0,366.9666666666667,0.0,59
3446,17048,118,3,925.35,2,3,3,233,中价值客户,0,308.45,58.0,41
3447,17049,3,9,5659.9800000000005,4,4,4,444,高价值新客户,0,628.8866666666668,13.92838827718412,201
3448,17050,96,6,3228.84,2,4,4,244,中价值客户,0,538.14,31.740195336512976,169
3449,17051,194,1,247.14000000000001,1,2,1,121,低价值客户,1,247.14000000000001,0.0,40
3450,17052,28,1,413.75,3,2,2,322,潜力客户,0,413.75,0.0,72
3451,17053,131,1,498.48,2,2,2,222,低价值客户,0,498.48,0.0,13
3452,17054,28,5,1356.33,3,4,3,343,高价值忠诚客户,0,271.26599999999996,38.382124745771954,64
3453,17058,82,3,1179.89,2,3,3,233,中价值客户,0,393.2966666666667,39.0,51
3454,17059,30,5,3095.04,3,4,4,344,高价值忠诚客户,0,619.008,16.431676725154983,292
3455,17060,266,1,234.24,1,2,1,121,低价值客户,1,234.24,0.0,5
3456,17061,74,11,5232.2300000000005,2,4,4,244,中价值客户,0,475.65727272727275,11.6665922616675,57
3457,17062,314,4,538.37,1,3,2,132,中价值客户,1,134.5925,18.660713336371206,52
3458,17063,21,7,1461.14,3,4,3,343,高价值忠诚客户,0,208.73428571428573,38.58612300930075,66
3459,17064,59,3,859.35,2,3,3,233,中价值客户,0,286.45,10.5,53
3460,17068,12,21,4552.14,4,4,4,444,高价值新客户,0,216.76857142857145,8.6867715521936,116
3461,17069,28,9,2709.7000000000003,3,4,4,344,高价值忠诚客户,0,301.0777777777778,36.038528135928104,111
3462,17070,114,1,312.14,2,2,2,222,低价值客户,0,312.14,0.0,62
3463,17071,28,9,2429.03,3,4,4,344,高价值忠诚客户,0,269.89222222222224,14.554612145085747,102
3464,17073,18,4,1446.09,3,3,3,333,忠诚客户,0,361.5225,3.299831645537222,142
3465,17075,18,4,834.12,3,3,3,333,忠诚客户,0,208.53,96.2531384769695,62
3466,17076,36,3,841.0799999999999,3,3,3,333,忠诚客户,0,280.35999999999996,73.0,17
3467,17078,36,2,378.2,3,2,2,322,潜力客户,0,189.1,0.0,28
3468,17079,78,1,118.80000000000001,2,2,1,221,低价值客户,0,118.80000000000001,0.0,2
3469,17080,22,2,287.62,3,2,1,321,潜力客户,0,143.81,0.0,8
3470,17081,25,2,290.16,3,2,1,321,潜力客户,0,145.08,0.0,55
3471,17082,33,2,2003.85,3,2,4,324,潜力客户,0,1001.925,0.0,75
3472,17083,109,3,1405.78,2,3,3,233,中价值客户,0,468.5933333333333,89.0,24
3473,17084,35,2,2949.75,3,2,4,324,潜力客户,0,1474.875,0.0,146
3474,17085,123,5,1566.65,2,4,3,243,中价值客户,0,313.33000000000004,42.8332522697028,115
3475,17086,7,6,2050.08,4,4,4,444,高价值新客户,0,341.68,4.445222154178574,76
3476,17088,28,4,1991.01,3,3,4,334,忠诚客户,0,497.7525,27.09243436828813,96
3477,17090,4,7,2043.95,4,4,4,444,高价值新客户,0,291.99285714285713,36.51787994333126,45
3478,17091,3,9,3827.76,4,4,4,444,高价值新客户,0,425.3066666666667,20.915836636917543,119
3479,17092,50,4,1777.78,3,3,4,334,忠诚客户,0,444.445,53.27496806401879,99
3480,17094,322,1,302.0,1,2,1,121,低价值客户,1,302.0,0.0,14
3481,17095,23,3,1324.16,3,3,3,333,忠诚客户,0,441.3866666666667,121.0,69
3482,17096,15,4,1022.13,4,3,3,433,高价值新客户,0,255.5325,30.692018506445613,46
3483,17097,2,8,954.42,4,4,3,443,高价值新客户,0,119.3025,72.67450263561034,153
3484,17100,18,2,971.74,3,2,3,323,潜力客户,0,485.87,0.0,65
3485,17101,10,4,1621.73,4,3,3,433,高价值新客户,0,405.4325,50.21951811795888,28
3486,17102,262,1,25.5,1,2,1,121,低价值客户,1,25.5,0.0,1
3487,17105,159,2,665.78,1,2,2,122,低价值客户,1,332.89,0.0,80
3488,17107,33,6,10815.43,3,4,4,344,高价值忠诚客户,0,1802.5716666666667,14.720309100015529,269
3489,17109,29,6,885.04,3,4,3,343,高价值忠诚客户,0,147.50666666666666,85.16780821152764,107
3490,17110,165,1,163.29999999999998,1,2,1,121,低价值客户,1,163.29999999999998,0.0,12
3491,17111,47,1,248.61,3,2,1,321,潜力客户,0,248.61,0.0,29
3492,17114,6,8,808.62,4,4,3,443,高价值新客户,0,101.0775,24.634470622628424,85
3493,17115,8,3,837.5,4,3,3,433,高价值新客户,0,279.1666666666667,61.5,33
3494,17117,288,1,116.19999999999999,1,2,1,121,低价值客户,1,116.19999999999999,0.0,9
3495,17118,318,1,157.02,1,2,1,121,低价值客户,1,157.02,0.0,10
3496,17119,3,2,606.91,4,2,2,422,新客户,0,303.455,0.0,35
3497,17120,233,1,307.46,1,2,2,122,低价值客户,1,307.46,0.0,18
3498,17122,119,1,138.32,2,2,1,221,低价值客户,0,138.32,0.0,7
3499,17123,162,1,345.29999999999995,1,2,2,122,低价值客户,1,345.29999999999995,0.0,9
3500,17124,185,1,298.89,1,2,1,121,低价值客户,1,298.89,0.0,31
3501,17125,50,1,259.35,3,2,1,321,潜力客户,0,259.35,0.0,34
3502,17126,152,5,1004.75,1,4,3,143,中价值客户,0,200.95,42.0,187
3503,17128,335,1,157.09,1,2,1,121,低价值客户,1,157.09,0.0,14
3504,17131,5,5,2463.17,4,4,4,444,高价值新客户,0,492.634,6.599663291074443,78
3505,17133,16,7,4892.240000000001,4,4,4,444,高价值新客户,0,698.8914285714287,30.93477008157649,13
3506,17134,107,2,425.0,2,2,2,222,低价值客户,0,212.5,0.0,21
3507,17135,16,7,1139.73,4,4,3,443,高价值新客户,0,162.81857142857143,89.51640911028548,34
3508,17138,276,1,380.5,1,2,2,122,低价值客户,1,380.5,0.0,24
3509,17139,16,12,10668.47,4,4,4,444,高价值新客户,0,889.0391666666666,10.588171466310886,309
3510,17140,247,1,465.32,1,2,2,122,低价值客户,1,465.32,0.0,16
3511,17142,239,1,579.0,1,2,2,122,低价值客户,1,579.0,0.0,15
3512,17144,1,2,984.57,4,2,3,423,新客户,0,492.285,0.0,42
3513,17146,106,3,749.78,2,3,3,233,中价值客户,0,249.92666666666665,31.5,33
3514,17147,23,4,1714.59,3,3,4,334,忠诚客户,0,428.6475,28.429249413627197,68
3515,17148,52,1,124.88,2,2,1,221,低价值客户,0,124.88,0.0,9
3516,17152,195,3,1689.5,1,3,4,134,中价值客户,1,563.1666666666666,0.0,9
3517,17153,24,1,213.78,3,2,1,321,潜力客户,0,213.78,0.0,14
3518,17154,75,1,329.34,2,2,2,222,低价值客户,0,329.34,0.0,23
3519,17155,18,2,251.70000000000002,3,2,1,321,潜力客户,0,125.85000000000001,0.0,19
3520,17157,8,2,319.0,4,2,2,422,新客户,0,159.5,0.0,11
3521,17158,32,3,1266.97,3,3,3,333,忠诚客户,0,422.3233333333333,36.0,53
3522,17159,22,3,1538.88,3,3,3,333,忠诚客户,0,512.96,21.0,96
3523,17160,31,6,3518.03,3,4,4,344,高价值忠诚客户,0,586.3383333333334,25.385034961567417,111
3524,17162,29,10,1715.46,3,4,4,344,高价值忠诚客户,0,171.546,26.74771018236888,81
3525,17163,22,2,293.1,3,2,1,321,潜力客户,0,146.55,0.0,3
3526,17164,33,7,2467.35,3,4,4,344,高价值忠诚客户,0,352.4785714285714,8.870597499605086,92
3527,17165,284,1,158.68,1,2,1,121,低价值客户,1,158.68,0.0,10
3528,17166,39,2,206.34,3,2,1,321,潜力客户,0,103.17,0.0,11
3529,17169,58,2,835.78,2,2,3,223,低价值客户,0,417.89,0.0,51
3530,17171,289,1,224.91,1,2,1,121,低价值客户,1,224.91,0.0,16
3531,17172,79,1,317.76,2,2,2,222,低价值客户,0,317.76,0.0,15
3532,17173,5,8,3766.6,4,4,4,444,高价值新客户,0,470.825,18.484227510682363,36
3533,17174,218,1,59.9,1,2,1,121,低价值客户,1,59.9,0.0,4
3534,17175,44,4,1443.69,3,3,3,333,忠诚客户,0,360.9225,32.751590292177674,42
3535,17176,202,1,306.13,1,2,1,121,低价值客户,1,306.13,0.0,15
3536,17179,178,3,711.79,1,3,3,133,中价值客户,1,237.26333333333332,37.5,56
3537,17180,56,4,796.03,2,3,3,233,中价值客户,0,199.0075,55.0,91
3538,17181,57,2,239.92000000000002,2,2,1,221,低价值客户,0,119.96000000000001,0.0,23
3539,17183,8,6,3347.31,4,4,4,444,高价值新客户,0,557.885,15.90723106011854,42
3540,17186,47,2,144.0,3,2,1,321,潜力客户,0,72.0,0.0,1
3541,17187,227,1,203.95,1,2,1,121,低价值客户,1,203.95,0.0,10
3542,17188,11,7,2474.23,4,4,4,444,高价值新客户,0,353.4614285714286,59.69053526313866,71
3543,17189,106,2,384.40000000000003,2,2,2,222,低价值客户,0,192.20000000000002,0.0,52
3544,17190,59,2,444.74,2,3,2,232,中价值客户,0,222.37,0.0,19
3545,17191,28,7,2095.13,3,4,4,344,高价值忠诚客户,0,299.30428571428575,11.510864433221338,163
3546,17193,36,7,1699.3000000000002,3,4,4,344,高价值忠诚客户,0,242.7571428571429,32.33709170596515,17
3547,17194,274,2,262.62,1,3,1,131,中价值客户,1,131.31,0.0,26
3548,17197,30,1,1013.01,3,2,3,323,潜力客户,0,1013.01,0.0,29
3549,17198,24,3,692.22,3,3,3,333,忠诚客户,0,230.74,168.0,89
3550,17201,54,1,342.63,2,2,2,222,低价值客户,0,342.63,0.0,38
3551,17203,36,6,3563.85,3,4,4,344,高价值忠诚客户,0,593.975,4.5,116
3552,17204,175,4,1564.56,1,3,3,133,中价值客户,1,391.14,22.0,44
3553,17205,54,1,384.08,2,2,2,222,低价值客户,0,384.08,0.0,13
3554,17206,53,1,204.24,2,2,1,221,低价值客户,0,204.24,0.0,7
3555,17211,27,8,2317.2200000000003,3,4,4,344,高价值忠诚客户,0,289.65250000000003,43.33260072640789,150
3556,17212,253,1,226.85,1,2,1,121,低价值客户,1,226.85,0.0,4
3557,17213,40,7,2781.23,3,4,4,344,高价值忠诚客户,0,397.31857142857143,63.36686831460112,85
3558,17214,60,6,1069.1200000000001,2,4,3,243,中价值客户,0,178.1866666666667,53.43931137280869,79
3559,17217,234,1,113.5,1,2,1,121,低价值客户,1,113.5,0.0,9
3560,17218,4,10,1960.72,4,4,4,444,高价值新客户,0,196.072,45.27965231293464,146
3561,17219,32,1,114.23,3,2,1,321,潜力客户,0,114.23,0.0,24
3562,17220,24,14,3198.25,3,4,4,344,高价值忠诚客户,0,228.44642857142858,13.121464838430688,303
3563,17221,7,2,335.13,4,3,2,432,高价值新客户,0,167.565,0.0,59
3564,17222,65,1,354.15,2,2,2,222,低价值客户,0,354.15,0.0,27
3565,17223,310,2,426.79,1,3,2,132,中价值客户,1,213.395,0.0,43
3566,17226,309,1,393.49,1,2,2,122,低价值客户,1,393.49,0.0,21
3567,17227,19,6,939.32,3,4,3,343,高价值忠诚客户,0,156.55333333333334,38.38749796483225,28
3568,17228,16,8,1906.09,4,4,4,444,高价值新客户,0,238.26125,41.90124444111757,140
3569,17229,96,2,318.76,2,3,2,232,中价值客户,0,159.38,0.0,39
3570,17230,264,8,3638.41,1,4,4,144,中价值客户,1,454.80125,18.873850222522755,51
3571,17231,12,10,3174.32,4,4,4,444,高价值新客户,0,317.432,16.157404754324308,292
3572,17232,3,2,421.52,4,3,2,432,高价值新客户,0,210.76,0.0,30
3573,17233,35,1,190.88,3,2,1,321,潜力客户,0,190.88,0.0,25
3574,17234,183,1,149.89000000000001,1,2,1,121,低价值客户,1,149.89000000000001,0.0,14
3575,17235,25,2,550.06,3,3,2,332,忠诚客户,0,275.03,0.0,24
3576,17236,13,6,916.13,4,4,3,443,高价值新客户,0,152.68833333333333,50.801574778740864,88
3577,17237,11,2,314.69,4,3,2,432,高价值新客户,0,157.345,0.0,18
3578,17238,3,17,3744.65,4,4,4,444,高价值新客户,0,220.2735294117647,16.113912103065044,297
3579,17239,313,1,382.5,1,2,2,122,低价值客户,1,382.5,0.0,15
3580,17242,108,2,1135.04,2,3,3,233,中价值客户,0,567.52,0.0,30
3581,17243,1,26,8676.85,4,4,4,444,高价值新客户,0,333.725,11.414096547690493,180
3582,17244,53,1,954.9,2,2,3,223,低价值客户,0,954.9,0.0,31
3583,17245,205,1,171.45,1,2,1,121,低价值客户,1,171.45,0.0,9
3584,17247,15,1,282.19,4,2,1,421,新客户,0,282.19,0.0,53
3585,17248,120,1,318.65,2,2,2,222,低价值客户,0,318.65,0.0,68
3586,17250,4,2,384.52,4,3,2,432,高价值新客户,0,192.26,0.0,55
3587,17251,363,1,283.28000000000003,1,2,1,121,低价值客户,1,283.28000000000003,0.0,37
3588,17252,117,2,353.86,2,3,2,232,中价值客户,0,176.93,0.0,86
3589,17253,18,1,178.26,3,2,1,321,潜力客户,0,178.26,0.0,18
3590,17254,5,2,272.44,4,3,1,431,高价值新客户,0,136.22,0.0,100
3591,17255,41,2,298.41,3,3,1,331,忠诚客户,0,149.205,0.0,69
3592,17256,107,2,240.0,2,3,1,231,中价值客户,0,120.0,0.0,12
3593,17259,148,2,603.37,1,3,2,132,中价值客户,0,301.685,0.0,104
3594,17262,52,5,1253.3600000000001,2,4,3,243,中价值客户,0,250.67200000000003,57.563491516373084,9
3595,17263,208,1,63.440000000000005,1,2,1,121,低价值客户,1,63.440000000000005,0.0,23
3596,17265,139,2,562.9,2,3,2,232,中价值客户,0,281.45,0.0,106
3597,17266,2,3,310.64,4,3,2,432,高价值新客户,0,103.54666666666667,71.5,60
3598,17267,127,2,317.62,2,3,2,232,中价值客户,0,158.81,0.0,37
3599,17268,108,4,763.64,2,3,3,233,中价值客户,0,190.91,37.2111094522411,3
3600,17272,42,4,2148.63,3,3,4,334,忠诚客户,0,537.1575,61.26626768096418,70
3601,17274,35,1,111.97999999999999,3,2,1,321,潜力客户,0,111.97999999999999,0.0,24
3602,17277,228,2,1065.3500000000001,1,3,3,133,中价值客户,1,532.6750000000001,0.0,67
3603,17278,241,1,246.04,1,2,1,121,低价值客户,1,246.04,0.0,15
3604,17279,58,1,187.82999999999998,2,2,1,221,低价值客户,0,187.82999999999998,0.0,8
3605,17282,130,3,1703.41,2,3,4,234,中价值客户,0,567.8033333333334,41.5,79
3606,17284,60,6,1652.58,2,4,3,243,中价值客户,0,275.43,28.867975336001656,229
3607,17286,22,1,153.92,3,2,1,321,潜力客户,0,153.92,0.0,44
3608,17287,26,7,1064.11,3,4,3,343,高价值忠诚客户,0,152.01571428571427,32.69896362611852,88
3609,17288,9,7,1419.73,4,4,3,443,高价值新客户,0,202.81857142857143,62.70676908348005,118
3610,17289,32,3,944.41,3,3,3,333,忠诚客户,0,314.80333333333334,72.5,86
3611,17290,4,2,525.24,4,3,2,432,高价值新客户,0,262.62,0.0,92
3612,17291,308,1,550.8000000000001,1,2,2,122,低价值客户,1,550.8000000000001,0.0,1
3613,17293,8,9,1875.1100000000001,4,4,4,444,高价值新客户,0,208.34555555555556,42.483129905064814,93
3614,17295,29,3,556.95,3,3,2,332,忠诚客户,0,185.65,0.0,53
3615,17297,17,1,131.78,4,2,1,421,新客户,0,131.78,0.0,49
3616,17298,101,2,498.42,2,3,2,232,中价值客户,0,249.21,0.0,30
3617,17299,12,4,669.11,4,3,2,432,高价值新客户,0,167.2775,30.474032661705056,50
3618,17301,21,1,197.63,3,2,1,321,潜力客户,0,197.63,0.0,59
3619,17302,15,5,1135.63,4,4,3,443,高价值新客户,0,227.12600000000003,31.854159853934306,68
3620,17303,361,1,250.04,1,2,1,121,低价值客户,1,250.04,0.0,53
3621,17306,11,19,8631.31,4,4,4,444,高价值新客户,0,454.2794736842105,10.36994282943326,13
3622,17309,95,1,82.75,2,2,1,221,低价值客户,0,82.75,0.0,11
3623,17311,78,2,1384.85,2,3,3,233,中价值客户,0,692.425,0.0,55
3624,17312,139,3,644.3,2,3,2,232,中价值客户,0,214.76666666666665,6.5,11
3625,17313,31,1,2328.84,3,2,4,324,潜力客户,0,2328.84,0.0,24
3626,17314,25,8,2527.92,3,4,4,344,高价值忠诚客户,0,315.99,34.23210093894147,120
3627,17315,2,38,6292.26,4,4,4,444,高价值新客户,0,165.58578947368423,5.986432179705583,256
3628,17317,46,3,2600.34,3,3,4,334,忠诚客户,0,866.7800000000001,15.5,8
3629,17320,100,3,1200.6200000000001,2,3,3,233,中价值客户,0,400.2066666666667,2.0,57
3630,17321,8,2,700.86,4,3,3,433,高价值新客户,0,350.43,0.0,94
3631,17323,15,7,921.07,4,4,3,443,高价值新客户,0,131.58142857142857,22.564106206293413,125
3632,17324,18,4,990.23,3,3,3,333,忠诚客户,0,247.5575,137.52656309075553,43
3633,17325,280,1,96.8,1,2,1,121,低价值客户,1,96.8,0.0,6
3634,17329,14,2,523.11,4,3,2,432,高价值新客户,0,261.555,0.0,29
3635,17330,23,2,363.9,3,3,2,332,忠诚客户,0,181.95,0.0,5
3636,17331,124,1,175.2,2,2,1,221,低价值客户,0,175.2,0.0,1
3637,17333,86,1,494.25,2,2,2,222,低价值客户,0,494.25,0.0,28
3638,17334,302,2,307.02,1,3,1,131,中价值客户,1,153.51,0.0,11
3639,17337,151,4,2027.8700000000001,1,3,4,134,中价值客户,0,506.96750000000003,9.899494936611665,421
3640,17338,17,8,6643.93,4,4,4,444,高价值新客户,0,830.49125,21.330250627611825,389
3641,17339,94,2,243.36,2,3,1,231,中价值客户,0,121.68,0.0,9
3642,17340,30,11,12353.29,3,4,4,344,高价值忠诚客户,0,1123.0263636363636,28.80192737314924,229
3643,17341,157,3,781.36,1,3,3,133,中价值客户,1,260.4533333333333,0.0,147
3644,17343,355,1,193.64,1,2,1,121,低价值客户,1,193.64,0.0,17
3645,17344,46,1,160.57,3,2,1,321,潜力客户,0,160.57,0.0,31
3646,17345,15,4,537.74,4,3,2,432,高价值新客户,0,134.435,12.5,70
3647,17346,4,15,2676.56,4,4,4,444,高价值新客户,0,178.43733333333333,23.17032380709091,299
3648,17347,86,1,228.96,2,2,1,221,低价值客户,0,228.96,0.0,1
3649,17348,15,5,1159.52,4,4,3,443,高价值新客户,0,231.904,90.27008086846938,180
3650,17349,179,1,110.75,1,2,1,121,低价值客户,1,110.75,0.0,8
3651,17350,8,4,1286.07,4,3,3,433,高价值新客户,0,321.5175,15.5,66
3652,17351,36,3,587.15,3,3,2,332,忠诚客户,0,195.71666666666667,14.5,22
3653,17353,129,2,1740.0,2,3,4,234,中价值客户,0,870.0,0.0,5
3654,17354,51,1,1393.06,2,2,3,223,低价值客户,0,1393.06,0.0,15
3655,17356,312,1,178.22,1,2,1,121,低价值客户,1,178.22,0.0,19
3656,17357,24,2,388.14,3,3,2,332,忠诚客户,0,194.07,0.0,41
3657,17358,303,2,365.85,1,3,2,132,中价值客户,1,182.925,0.0,55
3658,17359,11,1,127.86,4,2,1,421,新客户,0,127.86,0.0,13
3659,17360,17,3,585.79,4,3,2,432,高价值新客户,0,195.26333333333332,0.0,113
3660,17361,49,3,488.2,3,3,2,332,忠诚客户,0,162.73333333333332,16.0,26
3661,17362,239,2,312.23,1,3,2,132,中价值客户,1,156.115,0.0,30
3662,17364,1,11,4481.18,4,4,4,444,高价值新客户,0,407.38000000000005,31.67465786109274,288
3663,17365,13,8,4801.56,4,4,4,444,高价值新客户,0,600.195,20.523699038482857,278
3664,17367,238,1,168.4,1,2,1,121,低价值客户,1,168.4,0.0,33
3665,17368,23,8,1912.67,3,4,4,344,高价值忠诚客户,0,239.08375,34.027000083667055,93
3666,17370,73,4,446.18,2,3,2,232,中价值客户,0,111.545,31.626290048347787,31
3667,17371,17,3,423.89,4,3,2,432,高价值新客户,0,141.29666666666665,0.0,83
3668,17372,41,8,1342.68,3,4,3,343,高价值忠诚客户,0,167.835,33.89479521780804,215
3669,17373,40,4,646.92,3,3,2,332,忠诚客户,0,161.73,63.1206956728316,47
3670,17374,219,2,495.77,1,3,2,132,中价值客户,1,247.885,0.0,24
3671,17375,199,3,400.1,1,3,2,132,中价值客户,1,133.36666666666667,32.0,63
3672,17376,71,2,203.2,2,3,1,231,中价值客户,0,101.6,0.0,23
3673,17377,24,20,4100.92,3,4,4,344,高价值忠诚客户,0,205.046,21.019579317423087,190
3674,17379,11,1,404.66,4,2,2,422,新客户,0,404.66,0.0,71
3675,17381,9,29,20275.61,4,4,4,444,高价值新客户,0,699.1589655172414,10.589285338913086,40
3676,17382,65,1,65.4,2,2,1,221,低价值客户,0,65.4,0.0,2
3677,17383,4,1,199.29,4,2,1,421,新客户,0,199.29,0.0,49
3678,17384,19,2,336.4,3,3,2,332,忠诚客户,0,168.2,0.0,12
3679,17385,15,1,261.11,4,2,1,421,新客户,0,261.11,0.0,42
3680,17386,8,6,2686.42,4,4,4,444,高价值新客户,0,447.7366666666667,31.846855766656496,23
3681,17387,20,2,784.11,3,3,3,333,忠诚客户,0,392.055,0.0,71
3682,17388,78,4,1259.56,2,3,3,233,中价值客户,0,314.89,11.430952132988164,13
3683,17389,1,34,31833.68,4,4,4,444,高价值新客户,0,936.2847058823529,9.409628208260404,45
3684,17391,164,2,508.8,1,3,2,132,中价值客户,1,254.4,0.0,2
3685,17392,307,2,457.91,1,3,2,132,中价值客户,1,228.955,0.0,53
3686,17394,219,1,203.86999999999998,1,2,1,121,低价值客户,1,203.86999999999998,0.0,4
3687,17396,39,8,7330.8,3,4,4,344,高价值忠诚客户,0,916.35,82.32591059657679,24
3688,17397,22,2,696.41,3,3,3,333,忠诚客户,0,348.205,0.0,88
3689,17398,115,3,653.38,2,3,2,232,中价值客户,0,217.79333333333332,25.5,30
3690,17400,126,5,2129.96,2,4,4,244,中价值客户,0,425.992,38.160024895170075,175
3691,17402,5,13,2633.85,4,4,4,444,高价值新客户,0,202.60384615384615,25.037492547334914,33
3692,17403,36,1,281.62,3,2,1,321,潜力客户,0,281.62,0.0,32
3693,17404,4,15,31906.82,4,4,4,444,高价值新客户,0,2127.1213333333335,19.032732277820326,111
3694,17405,1,3,1031.41,4,3,3,433,高价值新客户,0,343.80333333333334,3.5,77
3695,17406,333,3,2200.42,1,3,4,134,中价值客户,1,733.4733333333334,0.0,99
3696,17408,163,1,32.65,1,2,1,121,低价值客户,1,32.65,0.0,2
3697,17409,185,2,771.85,1,3,3,133,中价值客户,1,385.925,0.0,13
3698,17410,16,5,1214.72,4,4,3,443,高价值新客户,0,242.94400000000002,40.57939748197354,57
3699,17411,12,3,778.94,4,3,3,433,高价值新客户,0,259.6466666666667,61.5,39
3700,17412,3,7,1258.06,4,4,3,443,高价值新客户,0,179.72285714285712,45.38599881999832,48
3701,17414,44,2,778.0,3,3,3,333,忠诚客户,0,389.0,0.0,5
3702,17415,80,1,507.84,2,2,2,222,低价值客户,0,507.84,0.0,14
3703,17416,30,7,6893.42,3,4,4,344,高价值忠诚客户,0,984.7742857142857,25.146238950056397,186
3704,17418,42,2,463.46000000000004,3,3,2,332,忠诚客户,0,231.73000000000002,0.0,29
3705,17419,11,12,4226.57,4,4,4,444,高价值新客户,0,352.21416666666664,30.48999836011803,155
3706,17420,50,3,598.83,3,3,2,332,忠诚客户,0,199.61,40.5,28
3707,17422,16,6,1979.37,4,4,4,444,高价值新客户,0,329.895,17.146428199482248,93
3708,17423,46,2,698.41,3,3,3,333,忠诚客户,0,349.205,0.0,26
3709,17425,19,2,759.17,3,3,3,333,忠诚客户,0,379.585,0.0,42
3710,17426,8,6,5037.26,4,4,4,444,高价值新客户,0,839.5433333333334,11.08552609887726,179
3711,17427,72,1,100.8,2,2,1,221,低价值客户,0,100.8,0.0,2
3712,17428,1,28,17256.85,4,4,4,444,高价值新客户,0,616.3160714285714,8.144937077718895,252
3713,17429,128,3,524.9200000000001,2,3,2,232,中价值客户,0,174.97333333333336,12.0,36
3714,17430,33,2,265.76,3,3,1,331,忠诚客户,0,132.88,0.0,14
3715,17431,313,1,403.3,1,2,2,122,低价值客户,1,403.3,0.0,41
3716,17432,18,2,365.76,3,3,2,332,忠诚客户,0,182.88,0.0,44
3717,17433,88,1,303.15999999999997,2,2,1,221,低价值客户,0,303.15999999999997,0.0,53
